year,state_po,county,candidate,party,candidatevotes,totalvotes
2012,NC,Clay,Other,NA,90,5642
2012,NC,Cleveland,Barack Obama,democrat,17062,43340
2012,NC,Cleveland,Mitt Romney,republican,25793,43340
2012,NC,Cleveland,Other,NA,485,43340
2012,NC,Columbus,Barack Obama,democrat,11050,24243
2012,NC,Columbus,Mitt Romney,republican,12941,24243
2012,NC,Columbus,Other,NA,252,24243
2012,NC,Craven,Barack Obama,democrat,18763,46170
2012,NC,Craven,Mitt Romney,republican,26928,46170
2012,NC,Craven,Other,NA,479,46170
2012,NC,Cumberland,Barack Obama,democrat,75792,127641
2012,NC,Cumberland,Mitt Romney,republican,50666,127641
2012,NC,Cumberland,Other,NA,1183,127641
2012,NC,Currituck,Barack Obama,democrat,3562,11304
2012,NC,Currituck,Mitt Romney,republican,7496,11304
2012,NC,Currituck,Other,NA,246,11304
2012,NC,Dare,Barack Obama,democrat,7393,17974
2012,NC,Dare,Mitt Romney,republican,10248,17974
2012,NC,Dare,Other,NA,333,17974
2012,NC,Davidson,Barack Obama,democrat,20624,70935
2012,NC,Davidson,Mitt Romney,republican,49383,70935
2012,NC,Davidson,Other,NA,928,70935
2012,NC,Davie,Barack Obama,democrat,5735,20670
2012,NC,Davie,Mitt Romney,republican,14687,20670
2012,NC,Davie,Other,NA,248,20670
2012,NC,Duplin,Barack Obama,democrat,9033,20592
2012,NC,Duplin,Mitt Romney,republican,11416,20592
2012,NC,Duplin,Other,NA,143,20592
2012,NC,Durham,Barack Obama,democrat,111224,146735
2012,NC,Durham,Mitt Romney,republican,33769,146735
2012,NC,Durham,Other,NA,1742,146735
2012,NC,Edgecombe,Barack Obama,democrat,18310,26972
2012,NC,Edgecombe,Mitt Romney,republican,8546,26972
2012,NC,Edgecombe,Other,NA,116,26972
2012,NC,Forsyth,Barack Obama,democrat,92323,174069
2012,NC,Forsyth,Mitt Romney,republican,79768,174069
2012,NC,Forsyth,Other,NA,1978,174069
2012,NC,Franklin,Barack Obama,democrat,13436,28389
2012,NC,Franklin,Mitt Romney,republican,14603,28389
2012,NC,Franklin,Other,NA,350,28389
2012,NC,Gaston,Barack Obama,democrat,33171,90483
2012,NC,Gaston,Mitt Romney,republican,56138,90483
2012,NC,Gaston,Other,NA,1174,90483
2012,NC,Gates,Barack Obama,democrat,2786,5396
2012,NC,Gates,Mitt Romney,republican,2564,5396
2012,NC,Gates,Other,NA,46,5396
2012,NC,Graham,Barack Obama,democrat,1119,3947
2012,NC,Graham,Mitt Romney,republican,2750,3947
2012,NC,Graham,Other,NA,78,3947
2012,NC,Granville,Barack Obama,democrat,13598,26275
2012,NC,Granville,Mitt Romney,republican,12405,26275
2012,NC,Granville,Other,NA,272,26275
2012,NC,Greene,Barack Obama,democrat,3778,8236
2012,NC,Greene,Mitt Romney,republican,4411,8236
2012,NC,Greene,Other,NA,47,8236
2012,NC,Guilford,Barack Obama,democrat,146365,253852
2012,NC,Guilford,Mitt Romney,republican,104789,253852
2012,NC,Guilford,Other,NA,2698,253852
2012,NC,Halifax,Barack Obama,democrat,17176,26079
2012,NC,Halifax,Mitt Romney,republican,8763,26079
2012,NC,Halifax,Other,NA,140,26079
2012,NC,Harnett,Barack Obama,democrat,17331,43415
2012,NC,Harnett,Mitt Romney,republican,25565,43415
2012,NC,Harnett,Other,NA,519,43415
2012,NC,Haywood,Barack Obama,democrat,11833,27974
2012,NC,Haywood,Mitt Romney,republican,15633,27974
2012,NC,Haywood,Other,NA,508,27974
2012,NC,Henderson,Barack Obama,democrat,18642,52392
2012,NC,Henderson,Mitt Romney,republican,32994,52392
2012,NC,Henderson,Other,NA,756,52392
2012,NC,Hertford,Barack Obama,democrat,7843,10918
2012,NC,Hertford,Mitt Romney,republican,3007,10918
2012,NC,Hertford,Other,NA,68,10918
2012,NC,Hoke,Barack Obama,democrat,10076,17089
2012,NC,Hoke,Mitt Romney,republican,6819,17089
2012,NC,Hoke,Other,NA,194,17089
2012,NC,Hyde,Barack Obama,democrat,1163,2383
2012,NC,Hyde,Mitt Romney,republican,1193,2383
2012,NC,Hyde,Other,NA,27,2383
2012,NC,Iredell,Barack Obama,democrat,26076,76365
2012,NC,Iredell,Mitt Romney,republican,49299,76365
2012,NC,Iredell,Other,NA,990,76365
2012,NC,Jackson,Barack Obama,democrat,8095,16701
2012,NC,Jackson,Mitt Romney,republican,8254,16701
2012,NC,Jackson,Other,NA,352,16701
2012,NC,Johnston,Barack Obama,democrat,27290,76691
2012,NC,Johnston,Mitt Romney,republican,48427,76691
2012,NC,Johnston,Other,NA,974,76691
2012,NC,Jones,Barack Obama,democrat,2352,5230
2012,NC,Jones,Mitt Romney,republican,2837,5230
2012,NC,Jones,Other,NA,41,5230
2012,NC,Lee,Barack Obama,democrat,10801,24239
2012,NC,Lee,Mitt Romney,republican,13158,24239
2012,NC,Lee,Other,NA,280,24239
2012,NC,Lenoir,Barack Obama,democrat,13948,28086
2012,NC,Lenoir,Mitt Romney,republican,13980,28086
2012,NC,Lenoir,Other,NA,158,28086
2012,NC,Lincoln,Barack Obama,democrat,11024,36775
2012,NC,Lincoln,Mitt Romney,republican,25267,36775
2012,NC,Lincoln,Other,NA,484,36775
2012,NC,McDowell,Barack Obama,democrat,6031,18099
2012,NC,McDowell,Mitt Romney,republican,11775,18099
2012,NC,McDowell,Other,NA,293,18099
2012,NC,Macon,Barack Obama,democrat,5712,16861
2012,NC,Macon,Mitt Romney,republican,10835,16861
2012,NC,Macon,Other,NA,314,16861
2012,NC,Madison,Barack Obama,democrat,4484,10113
2012,NC,Madison,Mitt Romney,republican,5404,10113
2012,NC,Madison,Other,NA,225,10113
2012,NC,Martin,Barack Obama,democrat,6583,12652
2012,NC,Martin,Mitt Romney,republican,5995,12652
2012,NC,Martin,Other,NA,74,12652
2012,NC,Mecklenburg,Barack Obama,democrat,272262,448900
2012,NC,Mecklenburg,Mitt Romney,republican,171668,448900
2012,NC,Mecklenburg,Other,NA,4970,448900
2012,NC,Mitchell,Barack Obama,democrat,1838,7765
2012,NC,Mitchell,Mitt Romney,republican,5806,7765
2012,NC,Mitchell,Other,NA,121,7765
2012,NC,Montgomery,Barack Obama,democrat,4706,11231
2012,NC,Montgomery,Mitt Romney,republican,6404,11231
2012,NC,Montgomery,Other,NA,121,11231
2012,NC,Moore,Barack Obama,democrat,16505,46415
2012,NC,Moore,Mitt Romney,republican,29495,46415
2012,NC,Moore,Other,NA,415,46415
2012,NC,Nash,Barack Obama,democrat,24313,48492
2012,NC,Nash,Mitt Romney,republican,23842,48492
2012,NC,Nash,Other,NA,337,48492
2012,NC,New Hanover,Barack Obama,democrat,48668,103628
2012,NC,New Hanover,Mitt Romney,republican,53385,103628
2012,NC,New Hanover,Other,NA,1575,103628
2012,NC,Northampton,Barack Obama,democrat,7232,10756
2012,NC,Northampton,Mitt Romney,republican,3483,10756
2012,NC,Northampton,Other,NA,41,10756
2012,NC,Onslow,Barack Obama,democrat,18490,51435
2012,NC,Onslow,Mitt Romney,republican,32243,51435
2012,NC,Onslow,Other,NA,702,51435
2012,NC,Orange,Barack Obama,democrat,53901,76757
2012,NC,Orange,Mitt Romney,republican,21539,76757
2012,NC,Orange,Other,NA,1317,76757
2012,NC,Pamlico,Barack Obama,democrat,2647,6762
2012,NC,Pamlico,Mitt Romney,republican,4051,6762
2012,NC,Pamlico,Other,NA,64,6762
2012,NC,Pasquotank,Barack Obama,democrat,10282,18107
2012,NC,Pasquotank,Mitt Romney,republican,7633,18107
2012,NC,Pasquotank,Other,NA,192,18107
2012,NC,Pender,Barack Obama,democrat,9632,24527
2012,NC,Pender,Mitt Romney,republican,14617,24527
2012,NC,Pender,Other,NA,278,24527
2012,NC,Perquimans,Barack Obama,democrat,2759,6652
2012,NC,Perquimans,Mitt Romney,republican,3822,6652
2012,NC,Perquimans,Other,NA,71,6652
2012,NC,Person,Barack Obama,democrat,8418,19106
2012,NC,Person,Mitt Romney,republican,10496,19106
2012,NC,Person,Other,NA,192,19106
2012,NC,Pitt,Barack Obama,democrat,41843,78856
2012,NC,Pitt,Mitt Romney,republican,36214,78856
2012,NC,Pitt,Other,NA,799,78856
2012,NC,Polk,Barack Obama,democrat,4013,10389
2012,NC,Polk,Mitt Romney,republican,6236,10389
2012,NC,Polk,Other,NA,140,10389
2012,NC,Randolph,Barack Obama,democrat,14773,60715
2012,NC,Randolph,Mitt Romney,republican,45160,60715
2012,NC,Randolph,Other,NA,782,60715
2012,NC,Richmond,Barack Obama,democrat,9904,19417
2012,NC,Richmond,Mitt Romney,republican,9332,19417
2012,NC,Richmond,Other,NA,181,19417
2012,NC,Robeson,Barack Obama,democrat,24988,42946
2012,NC,Robeson,Mitt Romney,republican,17510,42946
2012,NC,Robeson,Other,NA,448,42946
2012,NC,Rockingham,Barack Obama,democrat,16351,42020
2012,NC,Rockingham,Mitt Romney,republican,25227,42020
2012,NC,Rockingham,Other,NA,442,42020
2012,NC,Rowan,Barack Obama,democrat,22650,62312
2012,NC,Rowan,Mitt Romney,republican,38775,62312
2012,NC,Rowan,Other,NA,887,62312
2012,NC,Rutherford,Barack Obama,democrat,9374,28702
2012,NC,Rutherford,Mitt Romney,republican,18954,28702
2012,NC,Rutherford,Other,NA,374,28702
2012,NC,Sampson,Barack Obama,democrat,11566,26174
2012,NC,Sampson,Mitt Romney,republican,14422,26174
2012,NC,Sampson,Other,NA,186,26174
2012,NC,Scotland,Barack Obama,democrat,8215,14156
2012,NC,Scotland,Mitt Romney,republican,5831,14156
2012,NC,Scotland,Other,NA,110,14156
2012,NC,Stanly,Barack Obama,democrat,8431,28717
2012,NC,Stanly,Mitt Romney,republican,19904,28717
2012,NC,Stanly,Other,NA,382,28717
2012,NC,Stokes,Barack Obama,democrat,6018,21619
2012,NC,Stokes,Mitt Romney,republican,15237,21619
2012,NC,Stokes,Other,NA,364,21619
2012,NC,Surry,Barack Obama,democrat,9112,29470
2012,NC,Surry,Mitt Romney,republican,19923,29470
2012,NC,Surry,Other,NA,435,29470
2012,NC,Swain,Barack Obama,democrat,2618,5728
2012,NC,Swain,Mitt Romney,republican,2976,5728
2012,NC,Swain,Other,NA,134,5728
2012,NC,Transylvania,Barack Obama,democrat,6826,16763
2012,NC,Transylvania,Mitt Romney,republican,9634,16763
2012,NC,Transylvania,Other,NA,303,16763
2012,NC,Tyrrell,Barack Obama,democrat,837,1783
2012,NC,Tyrrell,Mitt Romney,republican,930,1783
2012,NC,Tyrrell,Other,NA,16,1783
2012,NC,Union,Barack Obama,democrat,32473,94728
2012,NC,Union,Mitt Romney,republican,61107,94728
2012,NC,Union,Other,NA,1148,94728
2012,NC,Vance,Barack Obama,democrat,13323,20854
2012,NC,Vance,Mitt Romney,republican,7429,20854
2012,NC,Vance,Other,NA,102,20854
2012,NC,Wake,Barack Obama,democrat,267262,486427
2012,NC,Wake,Mitt Romney,republican,211596,486427
2012,NC,Wake,Other,NA,7569,486427
2012,NC,Warren,Barack Obama,democrat,6978,10162
2012,NC,Warren,Mitt Romney,republican,3140,10162
2012,NC,Warren,Other,NA,44,10162
2012,NC,Washington,Barack Obama,democrat,3833,6499
2012,NC,Washington,Mitt Romney,republican,2622,6499
2012,NC,Washington,Other,NA,44,6499
2012,NC,Watauga,Barack Obama,democrat,13002,27674
2012,NC,Watauga,Mitt Romney,republican,13861,27674
2012,NC,Watauga,Other,NA,811,27674
2012,NC,Wayne,Barack Obama,democrat,23314,51352
2012,NC,Wayne,Mitt Romney,republican,27641,51352
2012,NC,Wayne,Other,NA,397,51352
2012,NC,Wilkes,Barack Obama,democrat,8148,29145
2012,NC,Wilkes,Mitt Romney,republican,20515,29145
2012,NC,Wilkes,Other,NA,482,29145
2012,NC,Wilson,Barack Obama,democrat,20875,39109
2012,NC,Wilson,Mitt Romney,republican,17954,39109
2012,NC,Wilson,Other,NA,280,39109
2012,NC,Yadkin,Barack Obama,democrat,3957,16813
2012,NC,Yadkin,Mitt Romney,republican,12578,16813
2012,NC,Yadkin,Other,NA,278,16813
2012,NC,Yancey,Barack Obama,democrat,3981,9451
2012,NC,Yancey,Mitt Romney,republican,5278,9451
2012,NC,Yancey,Other,NA,192,9451
2012,ND,Adams,Barack Obama,democrat,328,1286
2012,ND,Adams,Mitt Romney,republican,918,1286
2012,ND,Adams,Other,NA,40,1286
2012,ND,Barnes,Barack Obama,democrat,2394,5522
2012,ND,Barnes,Mitt Romney,republican,2964,5522
2012,ND,Barnes,Other,NA,164,5522
2012,ND,Benson,Barack Obama,democrat,1235,2157
2012,ND,Benson,Mitt Romney,republican,868,2157
2012,ND,Benson,Other,NA,54,2157
2012,ND,Billings,Barack Obama,democrat,89,578
2012,ND,Billings,Mitt Romney,republican,472,578
2012,ND,Billings,Other,NA,17,578
2012,ND,Bottineau,Barack Obama,democrat,1183,3555
2012,ND,Bottineau,Mitt Romney,republican,2280,3555
2012,ND,Bottineau,Other,NA,92,3555
2012,ND,Bowman,Barack Obama,democrat,414,1737
2012,ND,Bowman,Mitt Romney,republican,1280,1737
2012,ND,Bowman,Other,NA,43,1737
2012,ND,Burke,Barack Obama,democrat,230,1023
2012,ND,Burke,Mitt Romney,republican,769,1023
2012,ND,Burke,Other,NA,24,1023
2012,ND,Burleigh,Barack Obama,democrat,14122,43387
2012,ND,Burleigh,Mitt Romney,republican,27951,43387
2012,ND,Burleigh,Other,NA,1314,43387
2012,ND,Cass,Barack Obama,democrat,34712,73855
2012,ND,Cass,Mitt Romney,republican,36855,73855
2012,ND,Cass,Other,NA,2288,73855
2012,ND,Cavalier,Barack Obama,democrat,818,2069
2012,ND,Cavalier,Mitt Romney,republican,1195,2069
2012,ND,Cavalier,Other,NA,56,2069
2012,ND,Dickey,Barack Obama,democrat,853,2535
2012,ND,Dickey,Mitt Romney,republican,1610,2535
2012,ND,Dickey,Other,NA,72,2535
2012,ND,Divide,Barack Obama,democrat,385,1162
2012,ND,Divide,Mitt Romney,republican,733,1162
2012,ND,Divide,Other,NA,44,1162
2012,ND,Dunn,Barack Obama,democrat,508,2034
2012,ND,Dunn,Mitt Romney,republican,1506,2034
2012,ND,Dunn,Other,NA,20,2034
2012,ND,Eddy,Barack Obama,democrat,486,1157
2012,ND,Eddy,Mitt Romney,republican,634,1157
2012,ND,Eddy,Other,NA,37,1157
2012,ND,Emmons,Barack Obama,democrat,383,1884
2012,ND,Emmons,Mitt Romney,republican,1435,1884
2012,ND,Emmons,Other,NA,66,1884
2012,ND,Foster,Barack Obama,democrat,607,1682
2012,ND,Foster,Mitt Romney,republican,1030,1682
2012,ND,Foster,Other,NA,45,1682
2012,ND,Golden Valley,Barack Obama,democrat,162,928
2012,ND,Golden Valley,Mitt Romney,republican,742,928
2012,ND,Golden Valley,Other,NA,24,928
2012,ND,Grand Forks,Barack Obama,democrat,14032,30029
2012,ND,Grand Forks,Mitt Romney,republican,15060,30029
2012,ND,Grand Forks,Other,NA,937,30029
2012,ND,Grant,Barack Obama,democrat,334,1413
2012,ND,Grant,Mitt Romney,republican,1025,1413
2012,ND,Grant,Other,NA,54,1413
2012,ND,Griggs,Barack Obama,democrat,536,1343
2012,ND,Griggs,Mitt Romney,republican,771,1343
2012,ND,Griggs,Other,NA,36,1343
2012,ND,Hettinger,Barack Obama,democrat,313,1362
2012,ND,Hettinger,Mitt Romney,republican,1000,1362
2012,ND,Hettinger,Other,NA,49,1362
2012,ND,Kidder,Barack Obama,democrat,393,1328
2012,ND,Kidder,Mitt Romney,republican,870,1328
2012,ND,Kidder,Other,NA,65,1328
2012,ND,LaMoure,Barack Obama,democrat,740,2194
2012,ND,LaMoure,Mitt Romney,republican,1377,2194
2012,ND,LaMoure,Other,NA,77,2194
2012,ND,Logan,Barack Obama,democrat,232,1073
2012,ND,Logan,Mitt Romney,republican,810,1073
2012,ND,Logan,Other,NA,31,1073
2012,ND,McHenry,Barack Obama,democrat,943,2712
2012,ND,McHenry,Mitt Romney,republican,1678,2712
2012,ND,McHenry,Other,NA,91,2712
2012,ND,McIntosh,Barack Obama,democrat,459,1530
2012,ND,McIntosh,Mitt Romney,republican,1035,1530
2012,ND,McIntosh,Other,NA,36,1530
2012,ND,McKenzie,Barack Obama,democrat,927,3451
2012,ND,McKenzie,Mitt Romney,republican,2458,3451
2012,ND,McKenzie,Other,NA,66,3451
2012,ND,McLean,Barack Obama,democrat,1670,4938
2012,ND,McLean,Mitt Romney,republican,3141,4938
2012,ND,McLean,Other,NA,127,4938
2012,ND,Mercer,Barack Obama,democrat,1166,4455
2012,ND,Mercer,Mitt Romney,republican,3152,4455
2012,ND,Mercer,Other,NA,137,4455
2012,ND,Morton,Barack Obama,democrat,4469,13613
2012,ND,Morton,Mitt Romney,republican,8680,13613
2012,ND,Morton,Other,NA,464,13613
2012,ND,Mountrail,Barack Obama,democrat,1403,3457
2012,ND,Mountrail,Mitt Romney,republican,1962,3457
2012,ND,Mountrail,Other,NA,92,3457
2012,ND,Nelson,Barack Obama,democrat,767,1678
2012,ND,Nelson,Mitt Romney,republican,865,1678
2012,ND,Nelson,Other,NA,46,1678
2012,ND,Oliver,Barack Obama,democrat,281,1013
2012,ND,Oliver,Mitt Romney,republican,693,1013
2012,ND,Oliver,Other,NA,39,1013
2012,ND,Pembina,Barack Obama,democrat,1253,3255
2012,ND,Pembina,Mitt Romney,republican,1899,3255
2012,ND,Pembina,Other,NA,103,3255
2012,ND,Pierce,Barack Obama,democrat,660,2178
2012,ND,Pierce,Mitt Romney,republican,1465,2178
2012,ND,Pierce,Other,NA,53,2178
2012,ND,Ramsey,Barack Obama,democrat,2164,4999
2012,ND,Ramsey,Mitt Romney,republican,2665,4999
2012,ND,Ramsey,Other,NA,170,4999
2012,ND,Ransom,Barack Obama,democrat,1343,2425
2012,ND,Ransom,Mitt Romney,republican,1009,2425
2012,ND,Ransom,Other,NA,73,2425
2012,ND,Renville,Barack Obama,democrat,398,1278
2012,ND,Renville,Mitt Romney,republican,851,1278
2012,ND,Renville,Other,NA,29,1278
2012,ND,Richland,Barack Obama,democrat,3198,7613
2012,ND,Richland,Mitt Romney,republican,4229,7613
2012,ND,Richland,Other,NA,186,7613
2012,ND,Rolette,Barack Obama,democrat,3353,4552
2012,ND,Rolette,Mitt Romney,republican,1092,4552
2012,ND,Rolette,Other,NA,107,4552
2012,ND,Sargent,Barack Obama,democrat,1075,2007
2012,ND,Sargent,Mitt Romney,republican,879,2007
2012,ND,Sargent,Other,NA,53,2007
2012,ND,Sheridan,Barack Obama,democrat,163,822
2012,ND,Sheridan,Mitt Romney,republican,642,822
2012,ND,Sheridan,Other,NA,17,822
2012,ND,Sioux,Barack Obama,democrat,900,1144
2012,ND,Sioux,Mitt Romney,republican,225,1144
2012,ND,Sioux,Other,NA,19,1144
2012,ND,Slope,Barack Obama,democrat,83,437
2012,ND,Slope,Mitt Romney,republican,341,437
2012,ND,Slope,Other,NA,13,437
2012,ND,Stark,Barack Obama,democrat,2812,11633
2012,ND,Stark,Mitt Romney,republican,8521,11633
2012,ND,Stark,Other,NA,300,11633
2012,ND,Steele,Barack Obama,democrat,518,1042
2012,ND,Steele,Mitt Romney,republican,498,1042
2012,ND,Steele,Other,NA,26,1042
2012,ND,Stutsman,Barack Obama,democrat,3585,9558
2012,ND,Stutsman,Mitt Romney,republican,5685,9558
2012,ND,Stutsman,Other,NA,288,9558
2012,ND,Towner,Barack Obama,democrat,516,1182
2012,ND,Towner,Mitt Romney,republican,623,1182
2012,ND,Towner,Other,NA,43,1182
2012,ND,Traill,Barack Obama,democrat,1811,3921
2012,ND,Traill,Mitt Romney,republican,1996,3921
2012,ND,Traill,Other,NA,114,3921
2012,ND,Walsh,Barack Obama,democrat,2124,5096
2012,ND,Walsh,Mitt Romney,republican,2813,5096
2012,ND,Walsh,Other,NA,159,5096
2012,ND,Ward,Barack Obama,democrat,8441,25463
2012,ND,Ward,Mitt Romney,republican,16230,25463
2012,ND,Ward,Other,NA,792,25463
2012,ND,Wells,Barack Obama,democrat,673,2379
2012,ND,Wells,Mitt Romney,republican,1654,2379
2012,ND,Wells,Other,NA,52,2379
2012,ND,Williams,Barack Obama,democrat,2322,9808
2012,ND,Williams,Mitt Romney,republican,7184,9808
2012,ND,Williams,Other,NA,302,9808
2012,OH,Adams,Barack Obama,democrat,3976,11089
2012,OH,Adams,Mitt Romney,republican,6865,11089
2012,OH,Adams,Other,NA,248,11089
2012,OH,Allen,Barack Obama,democrat,17913,48235
2012,OH,Allen,Mitt Romney,republican,29502,48235
2012,OH,Allen,Other,NA,820,48235
2012,OH,Ashland,Barack Obama,democrat,8281,24330
2012,OH,Ashland,Mitt Romney,republican,15519,24330
2012,OH,Ashland,Other,NA,530,24330
2012,OH,Ashtabula,Barack Obama,democrat,23803,43064
2012,OH,Ashtabula,Mitt Romney,republican,18298,43064
2012,OH,Ashtabula,Other,NA,963,43064
2012,OH,Athens,Barack Obama,democrat,18307,27638
2012,OH,Athens,Mitt Romney,republican,8543,27638
2012,OH,Athens,Other,NA,788,27638
2012,OH,Auglaize,Barack Obama,democrat,5831,23405
2012,OH,Auglaize,Mitt Romney,republican,17169,23405
2012,OH,Auglaize,Other,NA,405,23405
2012,OH,Belmont,Barack Obama,democrat,14156,31564
2012,OH,Belmont,Mitt Romney,republican,16758,31564
2012,OH,Belmont,Other,NA,650,31564
2012,OH,Brown,Barack Obama,democrat,7107,19392
2012,OH,Brown,Mitt Romney,republican,11916,19392
2012,OH,Brown,Other,NA,369,19392
2012,OH,Butler,Barack Obama,democrat,62388,170191
2012,OH,Butler,Mitt Romney,republican,105176,170191
2012,OH,Butler,Other,NA,2627,170191
2012,OH,Carroll,Barack Obama,democrat,5543,13262
2012,OH,Carroll,Mitt Romney,republican,7315,13262
2012,OH,Carroll,Other,NA,404,13262
2012,OH,Champaign,Barack Obama,democrat,7044,18421
2012,OH,Champaign,Mitt Romney,republican,11045,18421
2012,OH,Champaign,Other,NA,332,18421
2012,OH,Clark,Barack Obama,democrat,31298,64144
2012,OH,Clark,Mitt Romney,republican,31816,64144
2012,OH,Clark,Other,NA,1030,64144
2012,OH,Clermont,Barack Obama,democrat,30458,96273
2012,OH,Clermont,Mitt Romney,republican,64208,96273
2012,OH,Clermont,Other,NA,1607,96273
2012,OH,Clinton,Barack Obama,democrat,5791,18144
2012,OH,Clinton,Mitt Romney,republican,12009,18144
2012,OH,Clinton,Other,NA,344,18144
2012,OH,Columbiana,Barack Obama,democrat,19821,46051
2012,OH,Columbiana,Mitt Romney,republican,25251,46051
2012,OH,Columbiana,Other,NA,979,46051
2012,OH,Coshocton,Barack Obama,democrat,6940,15739
2012,OH,Coshocton,Mitt Romney,republican,8390,15739
2012,OH,Coshocton,Other,NA,409,15739
2012,OH,Crawford,Barack Obama,democrat,7507,19803
2012,OH,Crawford,Mitt Romney,republican,11852,19803
2012,OH,Crawford,Other,NA,444,19803
2012,OH,Cuyahoga,Barack Obama,democrat,447232,644281
2012,OH,Cuyahoga,Mitt Romney,republican,190651,644281
2012,OH,Cuyahoga,Other,NA,6398,644281
2012,OH,Darke,Barack Obama,democrat,6826,25401
2012,OH,Darke,Mitt Romney,republican,18108,25401
2012,OH,Darke,Other,NA,467,25401
2012,OH,Defiance,Barack Obama,democrat,7732,18288
2012,OH,Defiance,Mitt Romney,republican,10176,18288
2012,OH,Defiance,Other,NA,380,18288
2012,OH,Delaware,Barack Obama,democrat,37292,98761
2012,OH,Delaware,Mitt Romney,republican,60194,98761
2012,OH,Delaware,Other,NA,1275,98761
2012,OH,Erie,Barack Obama,democrat,21793,39405
2012,OH,Erie,Mitt Romney,republican,16952,39405
2012,OH,Erie,Other,NA,660,39405
2012,OH,Fairfield,Barack Obama,democrat,29890,72068
2012,OH,Fairfield,Mitt Romney,republican,41034,72068
2012,OH,Fairfield,Other,NA,1144,72068
2012,OH,Fayette,Barack Obama,democrat,4249,11020
2012,OH,Fayette,Mitt Romney,republican,6620,11020
2012,OH,Fayette,Other,NA,151,11020
2012,OH,Franklin,Barack Obama,democrat,346336,570983
2012,OH,Franklin,Mitt Romney,republican,215987,570983
2012,OH,Franklin,Other,NA,8660,570983
2012,OH,Fulton,Barack Obama,democrat,9073,21268
2012,OH,Fulton,Mitt Romney,republican,11738,21268
2012,OH,Fulton,Other,NA,457,21268
2012,OH,Gallia,Barack Obama,democrat,4557,12595
2012,OH,Gallia,Mitt Romney,republican,7750,12595
2012,OH,Gallia,Other,NA,288,12595
